store_number,longitude,latitude,name,address,city,state,zipcode,phone,hours_today,open_status,has_drive_thru,has_wifi,has_indoor_dining,has_24_hours,timezone
20644,-84.313264,33.841824,CLAIRMONT,2881 Clairmont Road,Atlanta,GA,30345,(404) 320-0020,00:00 - 00:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
36882,-84.274825,33.880838,CT TECH PARKWAY,2772 Chamblee Tucker Road,Doraville,GA,30340,(770) 457-1093,06:00 - 00:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
7400,-84.254662,33.885994,ATLANTA- I-285,3396 Chamblee Tucker Road,Chamblee,GA,30341-4353,(770) 455-9030,05:00 - 00:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
12408,-84.224408,34.049413,ALPHARETTA,10975 State Bridge Rd,Alpharetta,GA,30022,(678) 366-3340,06:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
34307,-84.452264,34.235829,CANTON  GA,2070 Cumming Hwy,Canton,GA,30114,(770) 704-1706,05:00 - 00:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
22740,-84.251574,34.142961,CUMMING/FRANCIS9,5750 Hwy 9 N,Alpharetta,GA,30004,(678) 366-3145,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
10647,-84.204949,33.944627,BEAVER RUIN,5535 Buford Hwy,Norcross,GA,30071,(770) 441-7634,05:00 - 23:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
20716,-84.473968,34.251765,CANTON,1429 Riverstone Pky,Canton,GA,30114,(770) 720-8691,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
4400,-84.208199,33.910393,JIMMY CARTER,6165 Mcdonough Blvd,Norcross,GA,30093-1204,(770) 449-5359,06:00 - 23:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
32008,-84.203944,34.090602,"ALPHARETTA, GA -",5350 Mcginnis Ferry Road,Alpharetta,GA,30005,(770) 777-0771,05:00 - 00:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
11821,-84.274839,33.810284,"N DRUID HILS,DEC",3893 N Druid Hills Rd,Decatur,GA,30033-3023,(404) 947-6103,06:00 - 00:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
10790,-84.170935,34.005349,DULUTH/PEACHTREE,3485 Peachtree Industrial Blvd,Duluth,GA,30096,(404) 369-8703,00:00 - 00:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
1168,-84.216934,33.849751,TUCKER-LAWRNCVLE,4021 Lawrenceville Highway,Tucker,GA,30084-4620,(770) 723-0700,00:00 - 00:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
27706,-84.359024,34.253833,CANTON - CUMMING,8008 Cumming Hwy,Canton,GA,30115,(678) 493-5421,06:00 - 22:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
11911,-84.172318,33.923847,INDIAN TRAIL,1650 Indian Trail Lilburn Rd,Norcross,GA,30093-2615,(770) 564-3895,05:00 - 23:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
19191,-84.168426,34.069106,NO. FULTON/H-120,3650 Peachtree Pkwy,Suwanee,GA,30024,(770) 623-4222,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
7255,-84.187752,33.868179,LILBURN-CARTER H,4135 Jimmy Carter Blvd,Norcross,GA,30093,(770) 723-6204,00:00 - 00:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
37567,-84.200359,33.84085,"TUCKER, GA - MT.",1949 Mountain Industrial Boulevard,Tucker,GA,30084,(770) 414-4286,05:00 - 01:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
32297,-84.129738,34.009014,"DULUTH, GA - BUF",2695 Old Peachtree Rd Nw,Duluth,GA,30097,(770) 232-1212,05:00 - 00:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
20731,-83.985264,33.986721,HWY 20 SWANSON,423 Swanson Dr,Lawrenceville,GA,30045,(770) 682-0583,05:30 - 00:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
8025,-84.014595,33.9673,LAWRNCVL-GA HY20,751 Pike St,Lawrenceville,GA,30045,(770) 995-9410,00:00 - 00:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
38793,-83.988891,34.036275,HWY 20 & OLD PEA,2370 Buford Drive Ne,Lawrenceville,GA,30043,(770) 339-0111,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
2054,-83.987518,33.948624,LAWRNCVIL-CLAYTN,149 S Clayton,Lawrenceville,GA,30045,(770) 963-8377,05:30 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
38243,-84.052897,34.035238,SUWANEE GA - L'V,3226 Lawrenceville-Suwanee Road,Suwanee,GA,30024,(678) 546-3345,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
28785,-84.070101,33.999962,"SUWANEE, GA - OL",1050 Old Peachtree Rd Nw,Lawrenceville,GA,30043,(678) 518-5288,00:00 - 00:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
22201,-83.991028,34.063698,BUFORD/HWY 20,3210 Buford Drive,Buford,GA,30519,(770) 945-1040,05:00 - 00:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
19648,-84.056383,33.956078,SUGARLOAF/MARATH,4915 Sugarloaf Pky,Lawrenceville,GA,30045,(770) 277-8824,05:00 - 02:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
33192,-83.910404,34.001634,"DACULA, GA., DAC",615 Dacula Road,Dacula,GA,30019,(770) 682-0068,00:00 - 00:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
34412,-84.01685,33.923483,"LAWRENCEVILLE, G",3393 Sugarloaf Parkway,Lawrenceville,GA,30045,(678) 377-5836,06:00 - 00:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
18870,-84.092146,33.976607,SATELLITE BLV GA,2101 Duluth Hwy,Duluth,GA,30096,(770) 814-8219,00:00 - 00:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
20099,-84.093832,34.048543,SUWANEE/P TRE IN,1125 Peachtree Industrial Rd,Suwanee,GA,30024,(678) 482-0054,05:00 - 01:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
2051,-84.012009,34.094597,BUFORD-HWY 20,4358 Buford Dr,Buford,GA,30518,(770) 945-7867,00:00 - 00:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
40926,-84.073384,33.923818,29 & GLOSTER,2705 Lawrenceville Hwy,Lawrenceville,GA,30044,(404) 448-2152,06:00 - 00:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
39931,-83.887528,33.968996,HARBINS - DACULA,912 Harbins Rd,Dacula,GA,30019,(678) 552-4877,06:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
18002,-83.91713,34.07355,BUFORD/HAMILTON,2443 Hamilton Mill Pkwy,Dacula,GA,30019,(770) 614-3500,06:00 - 01:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
25465,-83.961369,33.898403,"GRAYSON, GA - GA",1881 Grayson Hwy,Grayson,GA,30017,(678) 376-0786,00:00 - 00:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
14561,-84.120875,33.939723,CLUB DRIVE,1414 Pleasant Hill Rd,Lawrenceville,GA,30044,(770) 925-2638,00:00 - 00:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
8000,-84.131516,33.953613,8000,1963 Pleasant Hill Rd,Duluth,GA,30096-4625,(770) 476-2040,00:00 - 00:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
33172,-83.851848,34.010359,"AUBURN, GA., HIG",1667 Atlanta Hwy,Auburn,GA,30011,(678) 225-7000,05:30 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
10635,-84.060989,33.886429,FIVE FORKS,3015 Five Forks Trickum Rd,Lilburn,GA,30047,(770) 979-5332,00:00 - 00:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
35032,-84.013928,33.875414,1915 SCENIC HIGH,1915 Scenic Hwy N,Snellville,GA,30078,(770) 982-6233,06:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
4045,-84.119125,33.903988,LILBURN-LWRNCVL,4133 Lawrenceville Hwy,Lilburn,GA,30047,(770) 921-4125,04:00 - 00:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
35331,-84.079111,34.121851,"SUGAR HILL, GA.",6005 Cumming Hwy,Sugar Hill,GA,30518,(770) 932-0480,00:00 - 00:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
24613,-83.952442,34.142629,FRIENDSHIP RD @,4810 Golden Ave,Buford,GA,30519,(678) 482-8299,00:00 - 00:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
31599,-83.874455,34.108447,"BRASELTON, GA -",7370 Spout Springs Road,Flowery Branch,GA,30542,(770) 965-7070,05:00 - 00:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
40927,-84.091686,33.867755,5 FORKS PUBLIX,1028 Killian Hill Rd Sw,Lilburn,GA,30047,(404) 692-7352,00:00 - 00:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
32464,-84.15319,34.112771,"CUMMING, GA- OLD",3075 Old Atlanta Road,Cumming,GA,30041,(678) 513-3103,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
33171,-84.117769,34.164011,"CUMMING, GA - HW",1635 Buford Highway,Cumming,GA,30041,(770) 889-9500,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
38980,-83.909971,34.177158,FLOWERY BR,5915 Spout Springs Rd,Flowery Branch,GA,30542,(770) 965-4414,00:00 - 00:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
29982,-83.75581,33.944322,"BETHLEHEM, WINDE",912 Loganville Hwy,Bethlehem,GA,30620,(770) 307-1981,05:00 - 02:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
27153,-84.1755,34.160097,"CUMMING, GA - HW",2353 Atlanta Hwy,Cumming,GA,30040,(770) 887-2755,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
3039,-84.142448,34.187035,CUMMING-U.S. 19,660 Atlanta Rd,Cumming,GA,30040,(770) 887-0020,05:00 - 00:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
40801,-83.858177,34.19505,HWY 53 & SLOAN,4045 Winder Hwy,Flowery Branch,GA,30542,(678) 866-2004,00:00 - 00:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
4430,-83.723232,33.991284,WINDER-BROAD ST,8 N Broad Street,Winder,GA,30680,(770) 867-6623,05:00 - 02:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
26778,-83.762014,34.119612,BRASELTON-HWY153,5888 Hwy 53,Braselton,GA,30517,(706) 658-2692,00:00 - 00:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
5672,-83.865479,34.22718,GAINS-FRONTAGE R,3183 Frontage Rd,Gainesville,GA,30504,(770) 532-9288,00:00 - 00:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
16504,-84.089304,34.253461,CUMMING,2815 Keith Bridge Rd,Cumming,GA,30041,(770) 844-9364,05:00 - 23:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
33557,-83.69891,34.107952,"BRASELTON, GA -",5808 Hwy 124,Hoschton,GA,30548,(706) 654-7986,04:30 - 00:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
32463,-84.22029,34.20881,"CUMMING, GA-POST",4890 Post Road,Cumming,GA,30040,(770) 886-3887,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
20809,-84.194207,34.23912,CUMMING/20&BETH,2315 Bethelview Road,Cumming,GA,30040,(770) 844-7327,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
11113,-83.857672,34.298913,GAINESVLL/DWSN,965 Dawsonville Hwy,Gainesville,GA,30501,(770) 287-1955,05:00 - 23:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
39713,-84.149839,34.298144,MATT HIGHWAY AND,5260 Matt Highway,Cumming,GA,30028,(470) 945-5113,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
1634,-83.829895,34.292545,GAINESVILL-BROAD,707 Jesse Jewell Parkway,Gainesville,GA,30501,(770) 536-2382,06:00 - 23:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
10665,-83.642761,34.151706,JEFFERSON-HWY 12,4875 Us Hwy 129 N,Jefferson,GA,30549,(706) 693-4320,00:00 - 00:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
40471,-83.436576,33.993045,JEFFERSON RD,5223 Jefferson Road,Athens,GA,30606,(706) 357-9207,06:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
11470,-83.471697,33.940245,ATHENS ATLANTA H,3825 Atlanta Hwy,Bogart,GA,30622,(706) 613-0340,05:30 - 00:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
3410,-83.411278,33.949856,ATHENS-BROAD,2230 W Broad St,Athens,GA,30601,(706) 549-7313,05:30 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
553,-83.395861,33.962504,ATHENS-PRINCE,1124 Prince Ave,Athens,GA,30601,(706) 543-0522,00:00 - 00:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
26358,-83.447115,33.915535,EPPS BRIDGE PKWY,1791 Epps Bridge Parkway,Athens,GA,30606,(706) 227-9200,06:00 - 00:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
22175,-83.339071,33.993707,HWY 29/ 72,475 Us Hwy 29 N,Athens,GA,30601,(706) 549-0067,00:00 - 00:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
20137,-83.440342,33.872473,WATKINSVILLE,2063 Experiment Station Rd,Watkinsville,GA,30677,(706) 769-9225,06:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
3379,-83.324502,33.937721,ATHENS-GAINES,150 Gaines School Rd,Athens,GA,30605,(706) 543-8010,00:00 - 00:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
4073,-83.464432,34.258873,COMMERCE-I-85,30519 Hwy 441,Commerce,GA,30529,(706) 335-2181,04:30 - 02:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
11518,-82.860759,34.10851,ELBERTON/BYLOW,300 Elbert St,Elberton,GA,30635,(706) 213-1010,04:30 - 02:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
33084,-83.159777,34.28628,FRANKLIN SPRINGS,2224 West Main Street,Royston,GA,30662,(706) 245-7347,05:00 - 00:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
10789,-82.929955,34.352402,HARTWL/E. FRANKL,19 West Franklin,Hartwell,GA,30643,(706) 376-2700,04:30 - 02:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
19489,-82.188722,34.207358,GREENWOOD,502 72nd Byp Nw,Greenwood,SC,29649,(864) 223-8754,00:00 - 00:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
23181,-82.154158,34.178852,GREENWOOD RELO 2,1204 S Main St,Greenwood,SC,29646,(864) 223-8308,00:00 - 00:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
11268,-82.150932,34.213646,GREENWOOD/HWY 25,1326 By Pass 72 Ne,Greenwood,SC,29649,(864) 223-6336,00:00 - 00:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
37833,-81.770371,34.005819,"SALUDA, S.C. US",401 N Jennings St,Saluda,SC,29138,(864) 445-2319,05:00 - 00:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
12236,-81.531731,33.909601,BATESBURG/US H 1,210 W Columbia Ave,Batesburg,SC,29006,(803) 532-0770,05:00 - 00:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
38594,-81.303978,33.979987,"LEXINGTON, SC CH",2412 Augusta Hwy,Lexington,SC,29072,(803) 808-5080,05:00 - 23:00,OPEN,0,0,0,0,(GMT-05:00) Eastern Time (US & Canada)
36492,-81.290789,33.924025,"LEXINGTON, S.C.",340 Long Pond Road,Lexington,SC,29072,(803) 808-0588,00:00 - 00:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
5350,-81.243765,33.987098,LEXINGTON I,250 Columbia Ave,Lexington,SC,29072,(803) 359-5700,06:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
10765,-81.231659,33.956581,LEXINGTON/S LAKE,1011 S Lake Dr,Lexington,SC,29072,(803) 957-8808,05:00 - 00:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
15778,-81.324895,34.176678,CHAPIN,659 Columbia Ave,Chapin,SC,29036,(803) 345-9715,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
35761,-81.227052,33.913364,"LEXINGTON, S.C.,",1770 Southlake Drive,Lexington,SC,29073,(803) 359-0811,06:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
33025,-81.214429,34.123192,"BALLENTINE, S.C.",1001 Dutch Fork Road,Irmo,SC,29063,(803) 781-3572,05:00 - 00:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
7985,-81.183603,34.085116,IRMO-ST ANDREWS,7417 Saint Andrews Rd,Irmo,SC,29063,(803) 749-0418,05:00 - 00:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
17649,-81.15514,33.974055,LEXING-OAK GROVE,4364 Augusta Rd,Lexington,SC,29073,(803) 808-6588,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
34937,-81.15354,34.014453,"LEXINGTON, S.C.",4324 Sunset Blvd,Lexington,SC,29072,(803) 785-2024,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
34831,-81.155449,34.073965,"COLUMBIA, S.C. H",326 Harbison Blvd,Columbia,SC,29212,(803) 781-0848,05:00 - 04:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
4987,-81.597613,34.283827,NEWBERRY-WILSON,1241 Wilson Rd,Newberry,SC,29108,(803) 276-9960,05:00 - 23:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
10596,-81.149326,33.938855,W. COL/EMANUAL,2700 Emanuel Church Rd,West Columbia,SC,29169,(803) 957-7772,06:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
33611,-81.543861,34.296356,NEWBERRY SC (LOV,36 Dusty Rd,Newberry,SC,29108,(803) 276-4145,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
10638,-81.125727,34.044764,COLA-ST ANDREWS,600 Saint Andrews Rd,Columbia,SC,29210,(803) 772-7657,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
10425,-81.107159,34.002459,SUNSET/WCOLA 378,2425 Sunset Blvd,West Columbia,SC,29169,(803) 796-2005,05:00 - 02:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
1478,-81.08993,34.035234,COLA-BROAD RIVER,1729 Broad River Rd,Columbia,SC,29210,(803) 772-8798,05:00 - 11:30,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
521,-81.075094,33.976313,W COLA-CHARLSTON,1303 Charleston Hwy,West Columbia,SC,29169,(803) 794-8193,00:00 - 00:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
11442,-81.076224,33.93083,CAYCE/H-321,2929 Charleston Hwy,Cayce,SC,29033,(803) 796-1995,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
505,-80.97253,33.989183,COLUMBIA-GARNERS,4801 Garners Ferry Rd,Columbia,SC,29209,(803) 787-0934,05:00 - 00:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
1119,-81.004447,34.035581,COLUMBIA 2 NOTCH,2911 Two Notch Rd,Columbia,SC,29204,(803) 254-3738,05:00 - 04:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
6962,-81.04105,34.012247,ELMWOOD/ASSEMBLY,1024 Elmwood Ave,Columbia,SC,29201,(803) 799-9523,05:00 - 00:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
20390,-81.04517,33.997286,VISTA,434 Gervais St,Columbia,SC,29201,(803) 376-8898,05:00 - 04:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
37973,-80.99323,33.95358,"CAYCE, S.C. BLUF",2015 Bluff Road,Columbia,SC,29201,(803) 252-4727,06:00 - 00:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
14497,-80.950319,34.022715,FOREST DRIVE,5480 Forest Dr,Columbia,SC,29206,(803) 790-2645,06:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
10940,-80.943992,33.964881,COLUMBIA/ATLAS,7501 Garners Ferry Rd,Columbia,SC,29209,(803) 776-6685,06:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
11876,-80.94618,34.053709,COLA/BROOKFIELD,2230 Decker Blvd,Columbia,SC,29206,(803) 788-7651,05:00 - 00:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
22845,-80.998274,34.075295,HWY 20/ N MAIN,7400 Wilson Blvd,Columbia,SC,29203,(803) 786-5112,05:00 - 00:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
11587,-80.958048,34.067042,COLUMBIA/PARK LN,7041 Parklane Rd,Columbia,SC,29223,(803) 699-6303,05:00 - 00:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
38535,-80.874953,33.945176,"COLUMBIA, SC GAR",117 Bunch Lane,Hopkins,SC,29061,(803) 887-2233,00:00 - 00:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
37852,-80.959739,34.137114,"COLUMBIA, S.C. K",399 Killian Road,Columbia,SC,29203,(803) 714-7900,05:00 - 23:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
10524,-80.855597,34.09804,COLA-CLEMSON RD,100 Clemson Rd,Columbia,SC,29223,(803) 788-6776,04:30 - 00:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
8278,-80.914521,34.140333,RICE CREEK,4301 Hardscrabble Rd,Columbia,SC,29229,(803) 788-5334,00:00 - 00:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
11232,-80.981093,34.214585,BLYTHEWOOD,250 Blythewood Rd,Blythewood,SC,29016,(803) 735-1112,06:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
10689,-80.67901,34.226513,LUGOFF/H-601,906 Hwy 1 S,Lugoff,SC,29078,(803) 438-6666,00:00 - 00:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
31492,-80.49777,33.950711,"SUMTER, SC - US",5650 Broad Street,Sumter,SC,29150,(803) 494-7344,00:00 - 00:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
2236,-80.375865,33.948838,SUMTER-BROAD ST,1060 Broad St,Sumter,SC,29150,(803) 775-4532,00:00 - 00:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
7807,-80.379839,33.904821,SUMTER-PINEWOOD,360 Pine Wood Rd,Sumter,SC,29150,(803) 775-1807,00:00 - 00:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
7745,-80.335552,33.921946,SUMTER-LAFAYETTE,101 N Lafayette Blvd,Sumter,SC,29150,(803) 773-8515,00:00 - 00:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
21509,-80.355997,33.868938,SUMTER #5 SOUTH,1765 Hwy 15 S,Sumter,SC,29154,(803) 506-2026,00:00 - 00:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
27117,-80.593266,34.219671,"CAMDEN, SC, HWY",204 Wall St,Camden,SC,29020,(803) 432-9808,05:00 - 00:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
4656,-80.600261,34.246494,CAMDEN-DEKALB ST,215 Dekalb Ave,Camden,SC,29020,(803) 432-3300,05:45 - 00:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
11324,-80.276868,34.197023,BISHOPVLE/H 15,1101 Sumter Hwy,Bishopville,SC,29010,(803) 428-6059,05:45 - 00:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
19591,-79.868465,34.157559,FLOR-3805 W PALM,3805 W Palmetto St,Florence,SC,29501,(843) 679-0167,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
32052,-79.827998,34.165712,"FLORENCE, SC CEL",1389 Celebration Blvd,Florence,SC,29501,(843) 667-9887,05:00 - 00:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
12040,-79.759156,33.877954,LAKE CITY,203 N Ron Mcnair Blvd,Lake City,SC,29560-2437,(843) 394-2283,05:00 - 01:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
1387,-79.808649,34.186935,FLORENCE-W PALM,2016 W Palmetto,Florence,SC,29501,(843) 669-4012,05:00 - 00:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
11799,-79.764314,34.164767,FLORENCE I,1540 S Irby St,Florence,SC,29505,(843) 662-6762,00:00 - 00:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
7291,-79.798438,34.227644,FLORNCE-US HY 52,1908 W Lucas St,Florence,SC,29501,(843) 669-4546,05:00 - 22:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
20391,-79.855905,34.282049,DARLINGTON,1501 S Main St,Darlington,SC,29532,(843) 393-9733,05:00 - 00:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
37425,-79.655653,34.196656,FLORENCE SC (MAR,4735 E Palmetto Street,Florence,SC,29506,(843) 673-9601,05:00 - 00:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
