brand,location_id,name,line1,city,region,postalCode,countryCode,lat,lng,phone,website
Raising Cane's,C226,Raising Cane's Chicken Fingers,6407 Westworth Blvd,Westworth Village,TX,76114,US,32.758017052633825,-97.4246230670139,+18177315829,{'url': 'https://locations.raisingcanes.com/tx/westworth-village/6407-westworth-blvd'}
Raising Cane's,C215,Raising Cane's Chicken Fingers,824 SW Wilshire Blvd,Burleson,TX,76028,US,32.532116768414156,-97.33840705841556,+18174471128,{'url': 'https://locations.raisingcanes.com/tx/burleson/824-sw-wilshire-blvd'}
Raising Cane's,C132,Raising Cane's Chicken Fingers,3701 Kell Blvd,Wichita Falls,TX,76308,US,33.87991197366413,-98.54076122809175,+19406920388,{'url': 'https://locations.raisingcanes.com/tx/wichita-falls/3701-kell-blvd'}
Raising Cane's,C94,Raising Cane's Chicken Fingers,1527 S. University Drive,Fort Worth,TX,76107,US,32.72928310230963,-97.36080189466713,+18178828722,{'url': 'https://locations.raisingcanes.com/tx/fort-worth/1527-s.-university-drive'}
Raising Cane's,C464,Raising Cane's Chicken Fingers,4501 W Bailey Boswell Rd,Fort Worth,TX,76179,US,32.88039132017902,-97.39131477420884,+18172372192,{'url': 'https://locations.raisingcanes.com/tx/fort-worth/4501-w-bailey-boswell-rd'}
Raising Cane's,C506,Raising Cane's Chicken Fingers,2949 East Berry Street,Fort Worth,TX,76105,US,32.71361225676352,-97.28233642944774,+18175319953,{'url': 'https://locations.raisingcanes.com/tx/fort-worth/2949-east-berry-street'}
Raising Cane's,C181,Raising Cane's Chicken Fingers,8801 North Freeway,Fort Worth,TX,76177,US,32.89929577479482,-97.31882775782124,+18178477101,{'url': 'https://locations.raisingcanes.com/tx/fort-worth/8801-north-freeway'}
Raising Cane's,C196,Raising Cane's Chicken Fingers,1720 Highway 157 N,Mansfield,TX,76063,US,32.59340083367612,-97.14951668484544,+18174536432,{'url': 'https://locations.raisingcanes.com/tx/mansfield/1720-highway-157-n'}
Raising Cane's,C611,Raising Cane's Chicken Fingers,5036 Rufe Snow Drive,North Richland Hills,TX,76180,US,32.83935987296598,-97.23813475897015,+18175032324,{'url': 'https://locations.raisingcanes.com/tx/north-richland-hills/5036-rufe-snow-drive'}
Raising Cane's,C95,Raising Cane's Chicken Fingers,3765 South Cooper St.,Arlington,TX,76015,US,32.68554953873987,-97.13132636705446,+18174686035,{'url': 'https://locations.raisingcanes.com/tx/arlington/3765-south-cooper-st.'}
Raising Cane's,C117,Raising Cane's Chicken Fingers,961 Keller Parkway,Keller,TX,76248,US,32.93483120690071,-97.23185922449596,+18173373990,{'url': 'https://locations.raisingcanes.com/tx/keller/961-keller-parkway'}
Raising Cane's,C465,Raising Cane's Chicken Fingers,3700 Highway # 114,Fort Worth,TX,76177,US,33.025744952230184,-97.27635839036799,+16828311976,{'url': 'https://locations.raisingcanes.com/tx/fort-worth/3700-highway-114'}
Raising Cane's,C418,Raising Cane's Chicken Fingers,3151 E. Broad St.,Mansfield,TX,76063,US,32.574582675183095,-97.08742134374091,+16825181218,{'url': 'https://locations.raisingcanes.com/tx/mansfield/3151-e.-broad-st.'}
Raising Cane's,C87,Raising Cane's Chicken Fingers,776 Grapevine Hwy,Hurst,TX,76054,US,32.85732548882507,-97.18500139036796,+18174288650,{'url': 'https://locations.raisingcanes.com/tx/hurst/776-grapevine-hwy'}
Raising Cane's,C128,Raising Cane's Chicken Fingers,1322 North Collins St.,Arlington,TX,76011,US,32.755347185702306,-97.09759895600938,+18174592560,{'url': 'https://locations.raisingcanes.com/tx/arlington/1322-north-collins-st.'}
Raising Cane's,C234,Raising Cane's Chicken Fingers,2960 West Camp Wisdom Rd,Grand Prairie,TX,75052,US,32.64812987628692,-97.05680632944775,+19725227744,{'url': 'https://locations.raisingcanes.com/tx/grand-prairie/2960-west-camp-wisdom-rd'}
Raising Cane's,C1093,Raising Cane's Chicken Fingers,521 South Industrial Boulevard,Euless,TX,76040,US,32.830548,-97.098921,+18173454787,{'url': 'https://locations.raisingcanes.com/tx/euless/521-south-industrial-boulevard'}
Raising Cane's,C97,Raising Cane's Chicken Fingers,2901 State Hwy 121,Euless,TX,76039,US,32.87597021824418,-97.10079953673636,+18176850533,{'url': 'https://locations.raisingcanes.com/tx/euless/2901-state-hwy-121'}
Raising Cane's,C227,Raising Cane's Chicken Fingers,1600 Dallas Hwy,Waxahachie,TX,75165,US,32.42898826586237,-96.83799555356264,+19729230311,{'url': 'https://locations.raisingcanes.com/tx/waxahachie/1600-dallas-hwy'}
Raising Cane's,C604,Raising Cane's Chicken Fingers,380 North J. Elmer Weaver Freeway,Cedar Hill,TX,75104,US,32.5941541,-96.9393833,+19722915702,{'url': 'https://locations.raisingcanes.com/tx/cedar-hill/380-north-j.-elmer-weaver-freeway'}
Raising Cane's,C493,Raising Cane's Chicken Fingers,3158 S State Highway 161,Grand Prairie,TX,75052,US,32.69229719230799,-97.02547946073055,+19726064591,{'url': 'https://locations.raisingcanes.com/tx/grand-prairie/3158-s-state-highway-161'}
Raising Cane's,C199,Raising Cane's Chicken Fingers,8150 S. Hampton Rd.,Dallas,TX,75232,US,32.648014781200985,-96.85653872601112,+19722284482,{'url': 'https://locations.raisingcanes.com/tx/dallas/8150-s.-hampton-rd.'}
Raising Cane's,C1039,Raising Cane's Chicken Fingers,4400 S Hampton Rd,Dallas,TX,75232,US,32.690569569848904,-96.85658881665685,+14698384944,"{'url': 'https://locations.raisingcanes.com/tx/dallas/4400-s-hampton-rd', 'displayUrl': 'https://locations.raisingcanes.com/tx/dallas/4400-s-hampton-rd'}"
Raising Cane's,C463,Raising Cane's Chicken Fingers,701 W. Illinois Avenue,Dallas,TX,75224,US,32.72078220692807,-96.83414765197114,+12149445546,{'url': 'https://locations.raisingcanes.com/tx/dallas/701-w.-illinois-avenue'}
Raising Cane's,C295,Raising Cane's Chicken Fingers,2503 West Mockingbird Lane,Dallas,TX,75235,US,32.82855388828505,-96.84458959159134,+12143536993,{'url': 'https://locations.raisingcanes.com/tx/dallas/2503-west-mockingbird-lane'}
Raising Cane's,C286,Raising Cane's Chicken Fingers,5201 Ross Ave,Dallas,TX,75206,US,32.809099565442416,-96.77343166153192,+12145159105,{'url': 'https://locations.raisingcanes.com/tx/dallas/5201-ross-ave'}
Raising Cane's,C213,Raising Cane's Chicken Fingers,2255 West Northwest Highway,Dallas,TX,75220,US,32.86349,-96.89543635276127,+12143537141,{'url': 'https://locations.raisingcanes.com/tx/dallas/2255-west-northwest-highway'}
Raising Cane's,C580,Raising Cane's Chicken Fingers,12320 Lake June Road,Balch Springs,TX,75180,US,32.733671907427755,-96.61694374591053,+19722865025,{'url': 'https://locations.raisingcanes.com/tx/balch-springs/12320-lake-june-road'}
Raising Cane's,C313,Raising Cane's Chicken Fingers,7345 Gaston Avenue,Dallas,TX,75214,US,32.811628639500974,-96.72953259112352,+12143213220,{'url': 'https://locations.raisingcanes.com/tx/dallas/7345-gaston-avenue'}
Raising Cane's,C76,Raising Cane's Chicken Fingers,5030 Greenville Ave.,Dallas,TX,75206,US,32.848529086867416,-96.76959048362208,+12143606080,{'url': 'https://locations.raisingcanes.com/tx/dallas/5030-greenville-ave.'}
Raising Cane's,C71,Raising Cane's Chicken Fingers,7955 N. MacArthur Blvd.,Irving,TX,75063,US,32.91802617358538,-96.95945154926346,+19729108373,{'url': 'https://locations.raisingcanes.com/tx/irving/7955-n.-macarthur-blvd.'}
Raising Cane's,C336,Raising Cane's Chicken Fingers,11818 Webb Chapel Road,Dallas,TX,75234,US,32.910810721028504,-96.87257788060745,+19722413628,{'url': 'https://locations.raisingcanes.com/tx/dallas/11818-webb-chapel-road'}
Raising Cane's,C379,Raising Cane's Chicken Fingers,1980 North Town East Boulevard,Mesquite,TX,77477,US,32.810896912165475,-96.63074830571222,+19726827881,{'url': 'https://locations.raisingcanes.com/tx/mesquite/1980-north-town-east-boulevard'}
Raising Cane's,C154,Raising Cane's Chicken Fingers,11748 N. Central Expressway,Dallas,TX,75243,US,32.9087789160591,-96.76788716036972,+12143417709,{'url': 'https://locations.raisingcanes.com/tx/dallas/11748-n.-central-expressway'}
Raising Cane's,C111,Raising Cane's Chicken Fingers,13350 Dallas Parkway Ste 3680,Dallas,TX,75240,US,32.93107851815129,-96.8192736,+19727162084,{'url': 'https://locations.raisingcanes.com/tx/dallas/13350-dallas-parkway-ste-3680'}
Raising Cane's,C303,Raising Cane's Chicken Fingers,1102 East Northwest Highway,Garland,TX,75041,US,32.862392823796725,-96.64461170815896,+19722791950,{'url': 'https://locations.raisingcanes.com/tx/garland/1102-east-northwest-highway'}
Raising Cane's,C98,Raising Cane's Chicken Fingers,4100 Beltline Rd,Addison,TX,75001,US,32.9538888828289,-96.84284036764437,+19728517960,{'url': 'https://locations.raisingcanes.com/tx/addison/4100-beltline-rd'}
Raising Cane's,C259,Raising Cane's Chicken Fingers,100 N FM 548,Forney,TX,75126,US,32.74158058192903,-96.44840475478603,+19725525512,{'url': 'https://locations.raisingcanes.com/tx/forney/100-n-fm-548'}
Raising Cane's,C49,Raising Cane's Chicken Fingers,1831 North St.,Nacogdoches,TX,75964,US,31.6202647,-94.6530643,+19365691700,{'url': 'https://locations.raisingcanes.com/tx/nacogdoches/1831-north-st.'}
Raising Cane's,C129,Raising Cane's Chicken Fingers,4186 S. Broadway Ave.,Tyler,TX,75701,US,32.304659875532764,-95.30007693269586,+19035813924,{'url': 'https://locations.raisingcanes.com/tx/tyler/4186-s.-broadway-ave.'}
Raising Cane's,C917,Raising Cane's Chicken Fingers,513 South Southeast Loop 323,Tyler,TX,75702,US,32.34534827359065,-95.2680772682778,+19032523327,{'url': 'https://locations.raisingcanes.com/tx/tyler/513-south-southeast-loop-323'}
Raising Cane's,C167,Raising Cane's Chicken Fingers,212 E. Loop 281,Longview,TX,75605,US,32.54152504149762,-94.73993543699503,+19032388800,{'url': 'https://locations.raisingcanes.com/tx/longview/212-e.-loop-281'}
Raising Cane's,C586,Raising Cane's Chicken Fingers,2200 S 1st St.,Lufkin,TX,75901,US,31.301086053985447,-94.72807530972314,+19366325963,{'url': 'https://locations.raisingcanes.com/tx/lufkin/2200-s-1st-st.'}
Raising Cane's,C231,Raising Cane's Chicken Fingers,6823 Pines Road,Shreveport,LA,71129,US,32.44503376601181,-93.86193185222426,+13186034790,{'url': 'https://locations.raisingcanes.com/la/shreveport/6823-pines-road'}
Raising Cane's,C64,Raising Cane's Chicken Fingers,8998 Mansfield Road,Shreveport,LA,71118,US,32.411399266878085,-93.79588268484544,+13186825995,{'url': 'https://locations.raisingcanes.com/la/shreveport/8998-mansfield-road'}
Raising Cane's,C37,Raising Cane's Chicken Fingers,1046 King's Highway,Shreveport,LA,71104,US,32.48217390632196,-93.75184223995579,+13186731112,{'url': 'https://locations.raisingcanes.com/la/shreveport/1046-kings-highway'}
Raising Cane's,C26,Raising Cane's Chicken Fingers,7241 Youree Drive,Shreveport,LA,71105,US,32.43934216803625,-93.71551158307156,+13187986828,{'url': 'https://locations.raisingcanes.com/la/shreveport/7241-youree-drive'}
Raising Cane's,C74,Raising Cane's Chicken Fingers,2395 Airline Dr,Bossier City,LA,71111,US,32.546351550773124,-93.70951473147248,+13187477766,{'url': 'https://locations.raisingcanes.com/la/bossier-city/2395-airline-dr'}
Raising Cane's,C218,Raising Cane's Chicken Fingers,277 IH-45 South,Huntsville,TX,77340,US,30.706813915439785,-95.5639109176873,+19362910754,{'url': 'https://locations.raisingcanes.com/tx/huntsville/277-ih-45-south'}
Raising Cane's,C462,Raising Cane's Chicken Fingers,1360 FM Rd 148,Terrell,TX,75160,US,32.7179252052405,-96.32405150425824,+19725510307,{'url': 'https://locations.raisingcanes.com/tx/terrell/1360-fm-rd-148'}
Raising Cane's,C57,Raising Cane's Chicken Fingers,409 Keyser Ave.,Natchitoches,LA,71457,US,31.753153762203656,-93.07979104926346,+13183560023,{'url': 'https://locations.raisingcanes.com/la/natchitoches/409-keyser-ave.'}
Raising Cane's,C176,Raising Cane's Chicken Fingers,2505 Richmond Rd.,Texarkana,TX,75503,US,33.45751643289889,-94.08852643431767,+19038380006,{'url': 'https://locations.raisingcanes.com/tx/texarkana/2505-richmond-rd.'}
Raising Cane's,C152,Raising Cane's Chicken Fingers,1114 E I30,Rockwall,TX,75087,US,32.90998194359708,-96.44813873075962,+19727222003,{'url': 'https://locations.raisingcanes.com/tx/rockwall/1114-e-i30'}
Raising Cane's,C101,Raising Cane's Chicken Fingers,4509 Lakeview Pkwy,Rowlett,TX,75089,US,32.90822975548032,-96.55975093005944,+19724127300,{'url': 'https://locations.raisingcanes.com/tx/rowlett/4509-lakeview-pkwy'}
Raising Cane's,C162,Raising Cane's Chicken Fingers,2127 West Davis St.,Conroe,TX,77304,US,30.31808301430644,-95.48005804926346,+19367607744,{'url': 'https://locations.raisingcanes.com/tx/conroe/2127-west-davis-st.'}
Raising Cane's,C713,Raising Cane's Chicken Fingers,5370 North Garland Avenue,Garland,TX,75044,US,32.96476318512043,-96.64231813169488,+14694915990,{'url': 'https://locations.raisingcanes.com/tx/garland/5370-north-garland-avenue'}
Raising Cane's,C173,Raising Cane's Chicken Fingers,120 W. FM 544,Murphy,TX,75094,US,33.011187623011374,-96.61466038773153,+19725091342,{'url': 'https://locations.raisingcanes.com/tx/murphy/120-w.-fm-544'}
Raising Cane's,C155,Raising Cane's Chicken Fingers,320 South Plano Rd.,Richardson,TX,75081,US,32.942818878267055,-96.70045881352452,+19724799413,{'url': 'https://locations.raisingcanes.com/tx/richardson/320-south-plano-rd.'}
Raising Cane's,C332,Raising Cane's Chicken Fingers,6730 FM 1488 Road,Magnolia,TX,77354,US,30.221344827391682,-95.56872187431613,+12812598324,{'url': 'https://locations.raisingcanes.com/tx/magnolia/6730-fm-1488-road'}
Raising Cane's,C85,Raising Cane's Chicken Fingers,1000 West 15th Street,Plano,TX,75075,US,33.01875895853408,-96.71599166153192,+19724227084,{'url': 'https://locations.raisingcanes.com/tx/plano/1000-west-15th-street'}
Raising Cane's,C280,Raising Cane's Chicken Fingers,6010 K Avenue,Plano,TX,75074,US,33.05656540312595,-96.68915838480488,+12142994700,{'url': 'https://locations.raisingcanes.com/tx/plano/6010-k-avenue'}
Raising Cane's,C33,Raising Cane's Chicken Fingers,659 N. Service Rd. East,Ruston,LA,71270,US,32.54108234720463,-92.62952937607479,+13182540354,{'url': 'https://locations.raisingcanes.com/la/ruston/659-n.-service-rd.-east'}
Raising Cane's,C96,Raising Cane's Chicken Fingers,"190 E. Stacy Road, Building 800",Allen,TX,75002,US,33.129204168475134,-96.65254177253644,+12143837501,{'url': 'https://locations.raisingcanes.com/tx/allen/190-e.-stacy-road-building-800'}
Raising Cane's,C43,Raising Cane's Chicken Fingers,7651 Campbell Road,Dallas,TX,75248,US,32.97867548134417,-96.76863504926347,+19724070007,{'url': 'https://locations.raisingcanes.com/tx/dallas/7651-campbell-road'}
Raising Cane's,C123,Raising Cane's Chicken Fingers,1902 N. Central Expressway,McKinney,TX,75069,US,33.2173266044888,-96.6352610670139,+12144914128,{'url': 'https://locations.raisingcanes.com/tx/mckinney/1902-n.-central-expressway'}
Raising Cane's,C532,Raising Cane's Chicken Fingers,6060 Coit Road,Plano,TX,75023,US,33.0556514108103,-96.76984452468602,+19725990007,{'url': 'https://locations.raisingcanes.com/tx/plano/6060-coit-road'}
Raising Cane's,C27,Raising Cane's Chicken Fingers,206 Thomas Road,West Monroe,LA,71291,US,32.51173953230798,-92.15794204926348,+13183223118,{'url': 'https://locations.raisingcanes.com/la/west-monroe/206-thomas-road'}
Raising Cane's,C40,Raising Cane's Chicken Fingers,2761 Louisville Ave,Monroe,LA,71201,US,32.52491225079719,-92.09547333817784,+13184101956,{'url': 'https://locations.raisingcanes.com/la/monroe/2761-louisville-ave'}
Raising Cane's,C688,Raising Cane's Chicken Fingers,7395 South Siwell Road,Byram,MS,39272,US,32.1876962,-90.2636709,+16019093527,{'url': 'https://locations.raisingcanes.com/ms/byram/7395-south-siwell-road'}
Raising Cane's,C30,Raising Cane's Chicken Fingers,930 E. County Line Road,Ridgeland,MS,39157,US,32.39987034840457,-90.13801076482463,+16019093530,{'url': 'https://locations.raisingcanes.com/ms/ridgeland/930-e.-county-line-road'}
Raising Cane's,C19,Raising Cane's Chicken Fingers,202 E. Layfair Dr,Flowood,MS,39232,US,32.331359855695695,-90.10539880731018,+16019339713,{'url': 'https://locations.raisingcanes.com/ms/flowood/202-e.-layfair-dr'}
Raising Cane's,C322,Raising Cane's Chicken Fingers,157 Grandview Blvd,Madison,MS,39110,US,32.46241420810804,-90.13500791025685,+16016052609,{'url': 'https://locations.raisingcanes.com/ms/madison/157-grandview-blvd'}
Raising Cane's,C52,Raising Cane's Chicken Fingers,2625 N. Hills St.,Meridian,MS,39305,US,32.408635825583715,-88.70557968484543,+16014833211,{'url': 'https://locations.raisingcanes.com/ms/meridian/2625-n.-hills-st.'}
Raising Cane's,ARA4,Raising Cane's Chicken Fingers,210 Mc Corvey Drive,Tuscaloosa,AL,35487,US,33.21641018685929,-87.54640867913322,+12053488577,{'url': 'https://locations.raisingcanes.com/al/tuscaloosa/210-mc-corvey-drive'}
Raising Cane's,C718,Raising Cane's Chicken Fingers,3966 North Gloster Street,Tupelo,MS,38804,US,34.3108801,-88.706375,+16017185477,{'url': 'https://locations.raisingcanes.com/ms/tupelo/3966-north-gloster-street'}
Raising Cane's,C1183,Raising Cane's Chicken Fingers,1842 Jonesboro Road,McDonough,GA,30253,US,33.46489481956952,-84.21534237296137,+14782579391,{'url': 'https://locations.raisingcanes.com/ga/mcdonough/1842-jonesboro-road'}
Raising Cane's,ARA6,Raising Cane's Chicken Fingers,900 Hill Dr.,University,MS,38677,US,34.3634041,-89.5355891,+16629156690,{'url': 'https://locations.raisingcanes.com/ms/university/900-hill-dr.'}
Raising Cane's,C966,Raising Cane's Chicken Fingers,9893 Georgia Highway 92,Woodstock,GA,30188,US,34.0865012036404,-84.52326079160864,+17708712176,{'url': 'https://locations.raisingcanes.com/ga/woodstock/9893-georgia-highway-92'}
Raising Cane's,C1069,Raising Cane's Chicken Fingers,1416 Scenic Highway,Snellville,GA,30078,US,33.89332,-84.00706699999999,+17623323142,"{'url': 'https://locations.raisingcanes.com/ga/snellville/1416-scenic-highway', 'displayUrl': 'https://locations.raisingcanes.com/ga/snellville/1416-scenic-highway'}"
Raising Cane's,C1123,Raising Cane's Chicken Fingers,2110 Pleasant Hill Road,Duluth,GA,30096,US,33.95755271326963,-84.1329068833774,+14782579389,{'url': 'https://locations.raisingcanes.com/ga/duluth/2110-pleasant-hill-road'}
Raising Cane's,C839,Raising Cane's Chicken Fingers,3300 Buford Drive,Buford,GA,30519,US,34.0692606965893,-83.98615984804009,+17708712171,{'url': 'https://locations.raisingcanes.com/ga/buford/3300-buford-drive'}
Raising Cane's,C880,Raising Cane's Chicken Fingers,3485 Braselton Highway,Dacula,GA,30019,US,34.07036340974463,-83.91385776357899,+17708712147,{'url': 'https://locations.raisingcanes.com/ga/dacula/3485-braselton-highway'}
Raising Cane's,C164,Raising Cane's Chicken Fingers,795 Baxter Street,Athens,GA,30605,US,33.94929003897624,-83.38590903013412,+17065482008,{'url': 'https://locations.raisingcanes.com/ga/athens/795-baxter-street'}
