id,store_number,store_code,store_nickname,drivethru,walkup_window,line1,line2,city,state,postalCode,country,lat,lon,hours,schedule
OR2705,DB155,OR2705,"Bend, OR (BK)",1,False,62995 N Hwy 97,,Bend,OR,97701,US,44.08845,-121.30608,"Sun-Thu: 05am-10pm, Fri-Sat: 05am-11pm","[{""date"": ""2025-09-30"", ""start"": ""2025-09-30T05:00:00-07:00"", ""end"": ""2025-09-30T22:00:00-07:00""}, {""date"": ""2025-10-01"", ""start"": ""2025-10-01T05:00:00-07:00"", ""end"": ""2025-10-01T22:00:00-07:00""}, {""date"": ""2025-10-02"", ""start"": ""2025-10-02T05:00:00-07:00"", ""end"": ""2025-10-02T22:00:00-07:00""}, {""date"": ""2025-10-03"", ""start"": ""2025-10-03T05:00:00-07:00"", ""end"": ""2025-10-03T23:00:00-07:00""}, {""date"": ""2025-10-04"", ""start"": ""2025-10-04T05:00:00-07:00"", ""end"": ""2025-10-04T23:00:00-07:00""}, {""date"": ""2025-10-05"", ""start"": ""2025-10-05T05:00:00-07:00"", ""end"": ""2025-10-05T22:00:00-07:00""}, {""date"": ""2025-10-06"", ""start"": ""2025-10-06T05:00:00-07:00"", ""end"": ""2025-10-06T22:00:00-07:00""}, {""date"": ""2025-10-07"", ""start"": ""2025-10-07T05:00:00-07:00"", ""end"": ""2025-10-07T22:00:00-07:00""}, {""date"": ""2025-10-08"", ""start"": ""2025-10-08T05:00:00-07:00"", ""end"": ""2025-10-08T22:00:00-07:00""}, {""date"": ""2025-10-09"", ""start"": ""2025-10-09T05:00:00-07:00"", ""end"": ""2025-10-09T22:00:00-07:00""}, {""date"": ""2025-10-10"", ""start"": ""2025-10-10T05:00:00-07:00"", ""end"": ""2025-10-10T23:00:00-07:00""}, {""date"": ""2025-10-11"", ""start"": ""2025-10-11T05:00:00-07:00"", ""end"": ""2025-10-11T23:00:00-07:00""}, {""date"": ""2025-10-12"", ""start"": ""2025-10-12T05:00:00-07:00"", ""end"": ""2025-10-12T22:00:00-07:00""}, {""date"": ""2025-10-13"", ""start"": ""2025-10-13T05:00:00-07:00"", ""end"": ""2025-10-13T22:00:00-07:00""}]"
OR2706,DB237,OR2706,"Bend, OR (South)",1,True,61223 S. Hwy 97,,Bend,OR,97701,US,44.02338,-121.31583,"Sun-Thu: 05am-10pm, Fri-Sat: 05am-11pm","[{""date"": ""2025-09-30"", ""start"": ""2025-09-30T05:00:00-07:00"", ""end"": ""2025-09-30T22:00:00-07:00""}, {""date"": ""2025-10-01"", ""start"": ""2025-10-01T05:00:00-07:00"", ""end"": ""2025-10-01T22:00:00-07:00""}, {""date"": ""2025-10-02"", ""start"": ""2025-10-02T05:00:00-07:00"", ""end"": ""2025-10-02T22:00:00-07:00""}, {""date"": ""2025-10-03"", ""start"": ""2025-10-03T05:00:00-07:00"", ""end"": ""2025-10-03T23:00:00-07:00""}, {""date"": ""2025-10-04"", ""start"": ""2025-10-04T05:00:00-07:00"", ""end"": ""2025-10-04T23:00:00-07:00""}, {""date"": ""2025-10-05"", ""start"": ""2025-10-05T05:00:00-07:00"", ""end"": ""2025-10-05T22:00:00-07:00""}, {""date"": ""2025-10-06"", ""start"": ""2025-10-06T05:00:00-07:00"", ""end"": ""2025-10-06T22:00:00-07:00""}, {""date"": ""2025-10-07"", ""start"": ""2025-10-07T05:00:00-07:00"", ""end"": ""2025-10-07T22:00:00-07:00""}, {""date"": ""2025-10-08"", ""start"": ""2025-10-08T05:00:00-07:00"", ""end"": ""2025-10-08T22:00:00-07:00""}, {""date"": ""2025-10-09"", ""start"": ""2025-10-09T05:00:00-07:00"", ""end"": ""2025-10-09T22:00:00-07:00""}, {""date"": ""2025-10-10"", ""start"": ""2025-10-10T05:00:00-07:00"", ""end"": ""2025-10-10T23:00:00-07:00""}, {""date"": ""2025-10-11"", ""start"": ""2025-10-11T05:00:00-07:00"", ""end"": ""2025-10-11T23:00:00-07:00""}, {""date"": ""2025-10-12"", ""start"": ""2025-10-12T05:00:00-07:00"", ""end"": ""2025-10-12T22:00:00-07:00""}, {""date"": ""2025-10-13"", ""start"": ""2025-10-13T05:00:00-07:00"", ""end"": ""2025-10-13T22:00:00-07:00""}]"
OR2801,DB033,OR2801,"Mcminnville, OR (Shop 1)",1,True,120 N.E. 5th St.,,McMinnville,OR,97128,US,45.21169,-123.19835,"Sun-Thu: 05am-10pm, Fri-Sat: 05am-11pm","[{""date"": ""2025-09-30"", ""start"": ""2025-09-30T05:00:00-07:00"", ""end"": ""2025-09-30T22:00:00-07:00""}, {""date"": ""2025-10-01"", ""start"": ""2025-10-01T05:00:00-07:00"", ""end"": ""2025-10-01T22:00:00-07:00""}, {""date"": ""2025-10-02"", ""start"": ""2025-10-02T05:00:00-07:00"", ""end"": ""2025-10-02T22:00:00-07:00""}, {""date"": ""2025-10-03"", ""start"": ""2025-10-03T05:00:00-07:00"", ""end"": ""2025-10-03T23:00:00-07:00""}, {""date"": ""2025-10-04"", ""start"": ""2025-10-04T05:00:00-07:00"", ""end"": ""2025-10-04T23:00:00-07:00""}, {""date"": ""2025-10-05"", ""start"": ""2025-10-05T05:00:00-07:00"", ""end"": ""2025-10-05T22:00:00-07:00""}, {""date"": ""2025-10-06"", ""start"": ""2025-10-06T05:00:00-07:00"", ""end"": ""2025-10-06T22:00:00-07:00""}, {""date"": ""2025-10-07"", ""start"": ""2025-10-07T05:00:00-07:00"", ""end"": ""2025-10-07T22:00:00-07:00""}, {""date"": ""2025-10-08"", ""start"": ""2025-10-08T05:00:00-07:00"", ""end"": ""2025-10-08T22:00:00-07:00""}, {""date"": ""2025-10-09"", ""start"": ""2025-10-09T05:00:00-07:00"", ""end"": ""2025-10-09T22:00:00-07:00""}, {""date"": ""2025-10-10"", ""start"": ""2025-10-10T05:00:00-07:00"", ""end"": ""2025-10-10T23:00:00-07:00""}, {""date"": ""2025-10-11"", ""start"": ""2025-10-11T05:00:00-07:00"", ""end"": ""2025-10-11T23:00:00-07:00""}, {""date"": ""2025-10-12"", ""start"": ""2025-10-12T05:00:00-07:00"", ""end"": ""2025-10-12T22:00:00-07:00""}, {""date"": ""2025-10-13"", ""start"": ""2025-10-13T05:00:00-07:00"", ""end"": ""2025-10-13T22:00:00-07:00""}]"
OR2802,DB067,OR2802,"Mcminnville, OR (Shop 2)",1,False,1365 N.E. Highway 99 W.,,McMinnville,OR,97128,US,45.22657,-123.18565,"Sun-Thu: 05am-10pm, Fri-Sat: 05am-11pm","[{""date"": ""2025-09-30"", ""start"": ""2025-09-30T05:00:00-07:00"", ""end"": ""2025-09-30T22:00:00-07:00""}, {""date"": ""2025-10-01"", ""start"": ""2025-10-01T05:00:00-07:00"", ""end"": ""2025-10-01T22:00:00-07:00""}, {""date"": ""2025-10-02"", ""start"": ""2025-10-02T05:00:00-07:00"", ""end"": ""2025-10-02T22:00:00-07:00""}, {""date"": ""2025-10-03"", ""start"": ""2025-10-03T05:00:00-07:00"", ""end"": ""2025-10-03T23:00:00-07:00""}, {""date"": ""2025-10-04"", ""start"": ""2025-10-04T05:00:00-07:00"", ""end"": ""2025-10-04T23:00:00-07:00""}, {""date"": ""2025-10-05"", ""start"": ""2025-10-05T05:00:00-07:00"", ""end"": ""2025-10-05T22:00:00-07:00""}, {""date"": ""2025-10-06"", ""start"": ""2025-10-06T05:00:00-07:00"", ""end"": ""2025-10-06T22:00:00-07:00""}, {""date"": ""2025-10-07"", ""start"": ""2025-10-07T05:00:00-07:00"", ""end"": ""2025-10-07T22:00:00-07:00""}, {""date"": ""2025-10-08"", ""start"": ""2025-10-08T05:00:00-07:00"", ""end"": ""2025-10-08T22:00:00-07:00""}, {""date"": ""2025-10-09"", ""start"": ""2025-10-09T05:00:00-07:00"", ""end"": ""2025-10-09T22:00:00-07:00""}, {""date"": ""2025-10-10"", ""start"": ""2025-10-10T05:00:00-07:00"", ""end"": ""2025-10-10T23:00:00-07:00""}, {""date"": ""2025-10-11"", ""start"": ""2025-10-11T05:00:00-07:00"", ""end"": ""2025-10-11T23:00:00-07:00""}, {""date"": ""2025-10-12"", ""start"": ""2025-10-12T05:00:00-07:00"", ""end"": ""2025-10-12T22:00:00-07:00""}, {""date"": ""2025-10-13"", ""start"": ""2025-10-13T05:00:00-07:00"", ""end"": ""2025-10-13T22:00:00-07:00""}]"
OR2803,DB218,OR2803,"Mcminnville, OR (Shop 3)",1,True,1641 SW Baker St.,,McMinnville,OR,97128,US,45.19663,-123.20883,"Sun-Thu: 05am-10pm, Fri-Sat: 05am-11pm","[{""date"": ""2025-09-30"", ""start"": ""2025-09-30T05:00:00-07:00"", ""end"": ""2025-09-30T22:00:00-07:00""}, {""date"": ""2025-10-01"", ""start"": ""2025-10-01T05:00:00-07:00"", ""end"": ""2025-10-01T22:00:00-07:00""}, {""date"": ""2025-10-02"", ""start"": ""2025-10-02T05:00:00-07:00"", ""end"": ""2025-10-02T22:00:00-07:00""}, {""date"": ""2025-10-03"", ""start"": ""2025-10-03T05:00:00-07:00"", ""end"": ""2025-10-03T23:00:00-07:00""}, {""date"": ""2025-10-04"", ""start"": ""2025-10-04T05:00:00-07:00"", ""end"": ""2025-10-04T23:00:00-07:00""}, {""date"": ""2025-10-05"", ""start"": ""2025-10-05T05:00:00-07:00"", ""end"": ""2025-10-05T22:00:00-07:00""}, {""date"": ""2025-10-06"", ""start"": ""2025-10-06T05:00:00-07:00"", ""end"": ""2025-10-06T22:00:00-07:00""}, {""date"": ""2025-10-07"", ""start"": ""2025-10-07T05:00:00-07:00"", ""end"": ""2025-10-07T22:00:00-07:00""}, {""date"": ""2025-10-08"", ""start"": ""2025-10-08T05:00:00-07:00"", ""end"": ""2025-10-08T22:00:00-07:00""}, {""date"": ""2025-10-09"", ""start"": ""2025-10-09T05:00:00-07:00"", ""end"": ""2025-10-09T22:00:00-07:00""}, {""date"": ""2025-10-10"", ""start"": ""2025-10-10T05:00:00-07:00"", ""end"": ""2025-10-10T23:00:00-07:00""}, {""date"": ""2025-10-11"", ""start"": ""2025-10-11T05:00:00-07:00"", ""end"": ""2025-10-11T23:00:00-07:00""}, {""date"": ""2025-10-12"", ""start"": ""2025-10-12T05:00:00-07:00"", ""end"": ""2025-10-12T22:00:00-07:00""}, {""date"": ""2025-10-13"", ""start"": ""2025-10-13T05:00:00-07:00"", ""end"": ""2025-10-13T22:00:00-07:00""}]"
OR2901,DB019,OR2901,"Springfield, OR (Mohawk)",1,True,1503 Mohawk Blvd.,,Springfield,OR,97477,US,44.058167,-123.000374,Sun-Sat: 24hrs,"[{""date"": ""2025-10-01"", ""start"": ""2025-09-30T00:00:00-07:00"", ""end"": ""2025-10-01T00:00:00-07:00""}, {""date"": ""2025-10-02"", ""start"": ""2025-10-01T00:00:00-07:00"", ""end"": ""2025-10-02T00:00:00-07:00""}, {""date"": ""2025-10-03"", ""start"": ""2025-10-02T00:00:00-07:00"", ""end"": ""2025-10-03T00:00:00-07:00""}, {""date"": ""2025-10-04"", ""start"": ""2025-10-03T00:00:00-07:00"", ""end"": ""2025-10-04T00:00:00-07:00""}, {""date"": ""2025-10-05"", ""start"": ""2025-10-04T00:00:00-07:00"", ""end"": ""2025-10-05T00:00:00-07:00""}, {""date"": ""2025-10-06"", ""start"": ""2025-10-05T00:00:00-07:00"", ""end"": ""2025-10-06T00:00:00-07:00""}, {""date"": ""2025-10-07"", ""start"": ""2025-10-06T00:00:00-07:00"", ""end"": ""2025-10-07T00:00:00-07:00""}, {""date"": ""2025-10-08"", ""start"": ""2025-10-07T00:00:00-07:00"", ""end"": ""2025-10-08T00:00:00-07:00""}, {""date"": ""2025-10-09"", ""start"": ""2025-10-08T00:00:00-07:00"", ""end"": ""2025-10-09T00:00:00-07:00""}, {""date"": ""2025-10-10"", ""start"": ""2025-10-09T00:00:00-07:00"", ""end"": ""2025-10-10T00:00:00-07:00""}, {""date"": ""2025-10-11"", ""start"": ""2025-10-10T00:00:00-07:00"", ""end"": ""2025-10-11T00:00:00-07:00""}, {""date"": ""2025-10-12"", ""start"": ""2025-10-11T00:00:00-07:00"", ""end"": ""2025-10-12T00:00:00-07:00""}, {""date"": ""2025-10-13"", ""start"": ""2025-10-12T00:00:00-07:00"", ""end"": ""2025-10-13T00:00:00-07:00""}, {""date"": ""2025-10-14"", ""start"": ""2025-10-13T00:00:00-07:00"", ""end"": ""2025-10-14T00:00:00-07:00""}]"
OR2902,DB026,OR2902,"Springfield, OR (42nd)",1,True,4233 E. Main St.,,Springfield,OR,97478,US,44.04558,-122.9627,"Sun-Thu: 05am-10pm, Fri-Sat: 05am-11pm","[{""date"": ""2025-09-30"", ""start"": ""2025-09-30T05:00:00-07:00"", ""end"": ""2025-09-30T22:00:00-07:00""}, {""date"": ""2025-10-01"", ""start"": ""2025-10-01T05:00:00-07:00"", ""end"": ""2025-10-01T22:00:00-07:00""}, {""date"": ""2025-10-02"", ""start"": ""2025-10-02T05:00:00-07:00"", ""end"": ""2025-10-02T22:00:00-07:00""}, {""date"": ""2025-10-03"", ""start"": ""2025-10-03T05:00:00-07:00"", ""end"": ""2025-10-03T23:00:00-07:00""}, {""date"": ""2025-10-04"", ""start"": ""2025-10-04T05:00:00-07:00"", ""end"": ""2025-10-04T23:00:00-07:00""}, {""date"": ""2025-10-05"", ""start"": ""2025-10-05T05:00:00-07:00"", ""end"": ""2025-10-05T22:00:00-07:00""}, {""date"": ""2025-10-06"", ""start"": ""2025-10-06T05:00:00-07:00"", ""end"": ""2025-10-06T22:00:00-07:00""}, {""date"": ""2025-10-07"", ""start"": ""2025-10-07T05:00:00-07:00"", ""end"": ""2025-10-07T22:00:00-07:00""}, {""date"": ""2025-10-08"", ""start"": ""2025-10-08T05:00:00-07:00"", ""end"": ""2025-10-08T22:00:00-07:00""}, {""date"": ""2025-10-09"", ""start"": ""2025-10-09T05:00:00-07:00"", ""end"": ""2025-10-09T22:00:00-07:00""}, {""date"": ""2025-10-10"", ""start"": ""2025-10-10T05:00:00-07:00"", ""end"": ""2025-10-10T23:00:00-07:00""}, {""date"": ""2025-10-11"", ""start"": ""2025-10-11T05:00:00-07:00"", ""end"": ""2025-10-11T23:00:00-07:00""}, {""date"": ""2025-10-12"", ""start"": ""2025-10-12T05:00:00-07:00"", ""end"": ""2025-10-12T22:00:00-07:00""}, {""date"": ""2025-10-13"", ""start"": ""2025-10-13T05:00:00-07:00"", ""end"": ""2025-10-13T22:00:00-07:00""}]"
OR2903,DB045,OR2903,"Eugene, Or, OR (Hwy 99)",1,False,1499 Hwy. 99 North,,Eugene,OR,97402,US,44.07651,-123.14841,"Sun-Thu: 05am-10pm, Fri-Sat: 05am-11pm","[{""date"": ""2025-09-30"", ""start"": ""2025-09-30T05:00:00-07:00"", ""end"": ""2025-09-30T22:00:00-07:00""}, {""date"": ""2025-10-01"", ""start"": ""2025-10-01T05:00:00-07:00"", ""end"": ""2025-10-01T22:00:00-07:00""}, {""date"": ""2025-10-02"", ""start"": ""2025-10-02T05:00:00-07:00"", ""end"": ""2025-10-02T22:00:00-07:00""}, {""date"": ""2025-10-03"", ""start"": ""2025-10-03T05:00:00-07:00"", ""end"": ""2025-10-03T23:00:00-07:00""}, {""date"": ""2025-10-04"", ""start"": ""2025-10-04T05:00:00-07:00"", ""end"": ""2025-10-04T23:00:00-07:00""}, {""date"": ""2025-10-05"", ""start"": ""2025-10-05T05:00:00-07:00"", ""end"": ""2025-10-05T22:00:00-07:00""}, {""date"": ""2025-10-06"", ""start"": ""2025-10-06T05:00:00-07:00"", ""end"": ""2025-10-06T22:00:00-07:00""}, {""date"": ""2025-10-07"", ""start"": ""2025-10-07T05:00:00-07:00"", ""end"": ""2025-10-07T22:00:00-07:00""}, {""date"": ""2025-10-08"", ""start"": ""2025-10-08T05:00:00-07:00"", ""end"": ""2025-10-08T22:00:00-07:00""}, {""date"": ""2025-10-09"", ""start"": ""2025-10-09T05:00:00-07:00"", ""end"": ""2025-10-09T22:00:00-07:00""}, {""date"": ""2025-10-10"", ""start"": ""2025-10-10T05:00:00-07:00"", ""end"": ""2025-10-10T23:00:00-07:00""}, {""date"": ""2025-10-11"", ""start"": ""2025-10-11T05:00:00-07:00"", ""end"": ""2025-10-11T23:00:00-07:00""}, {""date"": ""2025-10-12"", ""start"": ""2025-10-12T05:00:00-07:00"", ""end"": ""2025-10-12T22:00:00-07:00""}, {""date"": ""2025-10-13"", ""start"": ""2025-10-13T05:00:00-07:00"", ""end"": ""2025-10-13T22:00:00-07:00""}]"
OR2904,DB058,OR2904,"Springfield, OR (Downtown (5Th & A))",1,True,222 S. 5th St.,,Springfield,OR,97477,US,44.045462,-123.019859,"Sun-Thu: 05am-10pm, Fri-Sat: 05am-11pm","[{""date"": ""2025-09-30"", ""start"": ""2025-09-30T05:00:00-07:00"", ""end"": ""2025-09-30T22:00:00-07:00""}, {""date"": ""2025-10-01"", ""start"": ""2025-10-01T05:00:00-07:00"", ""end"": ""2025-10-01T22:00:00-07:00""}, {""date"": ""2025-10-02"", ""start"": ""2025-10-02T05:00:00-07:00"", ""end"": ""2025-10-02T22:00:00-07:00""}, {""date"": ""2025-10-03"", ""start"": ""2025-10-03T05:00:00-07:00"", ""end"": ""2025-10-03T23:00:00-07:00""}, {""date"": ""2025-10-04"", ""start"": ""2025-10-04T05:00:00-07:00"", ""end"": ""2025-10-04T23:00:00-07:00""}, {""date"": ""2025-10-05"", ""start"": ""2025-10-05T05:00:00-07:00"", ""end"": ""2025-10-05T22:00:00-07:00""}, {""date"": ""2025-10-06"", ""start"": ""2025-10-06T05:00:00-07:00"", ""end"": ""2025-10-06T22:00:00-07:00""}, {""date"": ""2025-10-07"", ""start"": ""2025-10-07T05:00:00-07:00"", ""end"": ""2025-10-07T22:00:00-07:00""}, {""date"": ""2025-10-08"", ""start"": ""2025-10-08T05:00:00-07:00"", ""end"": ""2025-10-08T22:00:00-07:00""}, {""date"": ""2025-10-09"", ""start"": ""2025-10-09T05:00:00-07:00"", ""end"": ""2025-10-09T22:00:00-07:00""}, {""date"": ""2025-10-10"", ""start"": ""2025-10-10T05:00:00-07:00"", ""end"": ""2025-10-10T23:00:00-07:00""}, {""date"": ""2025-10-11"", ""start"": ""2025-10-11T05:00:00-07:00"", ""end"": ""2025-10-11T23:00:00-07:00""}, {""date"": ""2025-10-12"", ""start"": ""2025-10-12T05:00:00-07:00"", ""end"": ""2025-10-12T22:00:00-07:00""}, {""date"": ""2025-10-13"", ""start"": ""2025-10-13T05:00:00-07:00"", ""end"": ""2025-10-13T22:00:00-07:00""}]"
OR2905,DB070,OR2905,"Springfield, OR (Thurston)",1,True,5850 Main St.,,Springfield,OR,97478,US,44.045913,-122.925657,"Sun-Thu: 05am-10pm, Fri-Sat: 05am-11pm","[{""date"": ""2025-09-30"", ""start"": ""2025-09-30T05:00:00-07:00"", ""end"": ""2025-09-30T22:00:00-07:00""}, {""date"": ""2025-10-01"", ""start"": ""2025-10-01T05:00:00-07:00"", ""end"": ""2025-10-01T22:00:00-07:00""}, {""date"": ""2025-10-02"", ""start"": ""2025-10-02T05:00:00-07:00"", ""end"": ""2025-10-02T22:00:00-07:00""}, {""date"": ""2025-10-03"", ""start"": ""2025-10-03T05:00:00-07:00"", ""end"": ""2025-10-03T23:00:00-07:00""}, {""date"": ""2025-10-04"", ""start"": ""2025-10-04T05:00:00-07:00"", ""end"": ""2025-10-04T23:00:00-07:00""}, {""date"": ""2025-10-05"", ""start"": ""2025-10-05T05:00:00-07:00"", ""end"": ""2025-10-05T22:00:00-07:00""}, {""date"": ""2025-10-06"", ""start"": ""2025-10-06T05:00:00-07:00"", ""end"": ""2025-10-06T22:00:00-07:00""}, {""date"": ""2025-10-07"", ""start"": ""2025-10-07T05:00:00-07:00"", ""end"": ""2025-10-07T22:00:00-07:00""}, {""date"": ""2025-10-08"", ""start"": ""2025-10-08T05:00:00-07:00"", ""end"": ""2025-10-08T22:00:00-07:00""}, {""date"": ""2025-10-09"", ""start"": ""2025-10-09T05:00:00-07:00"", ""end"": ""2025-10-09T22:00:00-07:00""}, {""date"": ""2025-10-10"", ""start"": ""2025-10-10T05:00:00-07:00"", ""end"": ""2025-10-10T23:00:00-07:00""}, {""date"": ""2025-10-11"", ""start"": ""2025-10-11T05:00:00-07:00"", ""end"": ""2025-10-11T23:00:00-07:00""}, {""date"": ""2025-10-12"", ""start"": ""2025-10-12T05:00:00-07:00"", ""end"": ""2025-10-12T22:00:00-07:00""}, {""date"": ""2025-10-13"", ""start"": ""2025-10-13T05:00:00-07:00"", ""end"": ""2025-10-13T22:00:00-07:00""}]"
OR2906,DB125,OR2906,"Junction City, OR (Junction City)",1,True,500 Ivy St.,,Junction City,OR,97448,US,44.218453,-123.203961,"Sun-Thu: 05am-10pm, Fri-Sat: 05am-11pm","[{""date"": ""2025-09-30"", ""start"": ""2025-09-30T05:00:00-07:00"", ""end"": ""2025-09-30T22:00:00-07:00""}, {""date"": ""2025-10-01"", ""start"": ""2025-10-01T05:00:00-07:00"", ""end"": ""2025-10-01T22:00:00-07:00""}, {""date"": ""2025-10-02"", ""start"": ""2025-10-02T05:00:00-07:00"", ""end"": ""2025-10-02T22:00:00-07:00""}, {""date"": ""2025-10-03"", ""start"": ""2025-10-03T05:00:00-07:00"", ""end"": ""2025-10-03T23:00:00-07:00""}, {""date"": ""2025-10-04"", ""start"": ""2025-10-04T05:00:00-07:00"", ""end"": ""2025-10-04T23:00:00-07:00""}, {""date"": ""2025-10-05"", ""start"": ""2025-10-05T05:00:00-07:00"", ""end"": ""2025-10-05T22:00:00-07:00""}, {""date"": ""2025-10-06"", ""start"": ""2025-10-06T05:00:00-07:00"", ""end"": ""2025-10-06T22:00:00-07:00""}, {""date"": ""2025-10-07"", ""start"": ""2025-10-07T05:00:00-07:00"", ""end"": ""2025-10-07T22:00:00-07:00""}, {""date"": ""2025-10-08"", ""start"": ""2025-10-08T05:00:00-07:00"", ""end"": ""2025-10-08T22:00:00-07:00""}, {""date"": ""2025-10-09"", ""start"": ""2025-10-09T05:00:00-07:00"", ""end"": ""2025-10-09T22:00:00-07:00""}, {""date"": ""2025-10-10"", ""start"": ""2025-10-10T05:00:00-07:00"", ""end"": ""2025-10-10T23:00:00-07:00""}, {""date"": ""2025-10-11"", ""start"": ""2025-10-11T05:00:00-07:00"", ""end"": ""2025-10-11T23:00:00-07:00""}, {""date"": ""2025-10-12"", ""start"": ""2025-10-12T05:00:00-07:00"", ""end"": ""2025-10-12T22:00:00-07:00""}, {""date"": ""2025-10-13"", ""start"": ""2025-10-13T05:00:00-07:00"", ""end"": ""2025-10-13T22:00:00-07:00""}]"
OR2907,DB143,OR2907,"Springfield, OR (Gateway)",1,True,3256 Gateway st.,,Springfield,OR,97477,US,44.080645,-123.042008,Sun-Sat: 24hrs,"[{""date"": ""2025-10-01"", ""start"": ""2025-09-30T00:00:00-07:00"", ""end"": ""2025-10-01T00:00:00-07:00""}, {""date"": ""2025-10-02"", ""start"": ""2025-10-01T00:00:00-07:00"", ""end"": ""2025-10-02T00:00:00-07:00""}, {""date"": ""2025-10-03"", ""start"": ""2025-10-02T00:00:00-07:00"", ""end"": ""2025-10-03T00:00:00-07:00""}, {""date"": ""2025-10-04"", ""start"": ""2025-10-03T00:00:00-07:00"", ""end"": ""2025-10-04T00:00:00-07:00""}, {""date"": ""2025-10-05"", ""start"": ""2025-10-04T00:00:00-07:00"", ""end"": ""2025-10-05T00:00:00-07:00""}, {""date"": ""2025-10-06"", ""start"": ""2025-10-05T00:00:00-07:00"", ""end"": ""2025-10-06T00:00:00-07:00""}, {""date"": ""2025-10-07"", ""start"": ""2025-10-06T00:00:00-07:00"", ""end"": ""2025-10-07T00:00:00-07:00""}, {""date"": ""2025-10-08"", ""start"": ""2025-10-07T00:00:00-07:00"", ""end"": ""2025-10-08T00:00:00-07:00""}, {""date"": ""2025-10-09"", ""start"": ""2025-10-08T00:00:00-07:00"", ""end"": ""2025-10-09T00:00:00-07:00""}, {""date"": ""2025-10-10"", ""start"": ""2025-10-09T00:00:00-07:00"", ""end"": ""2025-10-10T00:00:00-07:00""}, {""date"": ""2025-10-11"", ""start"": ""2025-10-10T00:00:00-07:00"", ""end"": ""2025-10-11T00:00:00-07:00""}, {""date"": ""2025-10-12"", ""start"": ""2025-10-11T00:00:00-07:00"", ""end"": ""2025-10-12T00:00:00-07:00""}, {""date"": ""2025-10-13"", ""start"": ""2025-10-12T00:00:00-07:00"", ""end"": ""2025-10-13T00:00:00-07:00""}, {""date"": ""2025-10-14"", ""start"": ""2025-10-13T00:00:00-07:00"", ""end"": ""2025-10-14T00:00:00-07:00""}]"
OR2908,DB185,OR2908,"Cottage Grove, OR (Cottage Grove)",1,True,1545 Gateway Blvd.,,Cottage Grove,OR,97424,US,43.804178,-123.045743,Sun-Sat: 24hrs,"[{""date"": ""2025-10-01"", ""start"": ""2025-09-30T00:00:00-07:00"", ""end"": ""2025-10-01T00:00:00-07:00""}, {""date"": ""2025-10-02"", ""start"": ""2025-10-01T00:00:00-07:00"", ""end"": ""2025-10-02T00:00:00-07:00""}, {""date"": ""2025-10-03"", ""start"": ""2025-10-02T00:00:00-07:00"", ""end"": ""2025-10-03T00:00:00-07:00""}, {""date"": ""2025-10-04"", ""start"": ""2025-10-03T00:00:00-07:00"", ""end"": ""2025-10-04T00:00:00-07:00""}, {""date"": ""2025-10-05"", ""start"": ""2025-10-04T00:00:00-07:00"", ""end"": ""2025-10-05T00:00:00-07:00""}, {""date"": ""2025-10-06"", ""start"": ""2025-10-05T00:00:00-07:00"", ""end"": ""2025-10-06T00:00:00-07:00""}, {""date"": ""2025-10-07"", ""start"": ""2025-10-06T00:00:00-07:00"", ""end"": ""2025-10-07T00:00:00-07:00""}, {""date"": ""2025-10-08"", ""start"": ""2025-10-07T00:00:00-07:00"", ""end"": ""2025-10-08T00:00:00-07:00""}, {""date"": ""2025-10-09"", ""start"": ""2025-10-08T00:00:00-07:00"", ""end"": ""2025-10-09T00:00:00-07:00""}, {""date"": ""2025-10-10"", ""start"": ""2025-10-09T00:00:00-07:00"", ""end"": ""2025-10-10T00:00:00-07:00""}, {""date"": ""2025-10-11"", ""start"": ""2025-10-10T00:00:00-07:00"", ""end"": ""2025-10-11T00:00:00-07:00""}, {""date"": ""2025-10-12"", ""start"": ""2025-10-11T00:00:00-07:00"", ""end"": ""2025-10-12T00:00:00-07:00""}, {""date"": ""2025-10-13"", ""start"": ""2025-10-12T00:00:00-07:00"", ""end"": ""2025-10-13T00:00:00-07:00""}, {""date"": ""2025-10-14"", ""start"": ""2025-10-13T00:00:00-07:00"", ""end"": ""2025-10-14T00:00:00-07:00""}]"
